"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-behavior-copy"
"10/17/2024 09:02:00:965 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"136","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","1","75","0","2","2","0","0","20","0","0","857.4","-1144.6"
"135","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","0","77","3","0","0","18","0","2","0","-487.525","2885.5"
"137","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","0","0","80","0","0","3","0","17","0","-99.35","787.95"
"138","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","0","0","80","0","0","2","0","18","0","21.3625","128.85"
"139","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","0","80","0","0","0","20","0","0","0","-928.6","5256.05"
"140","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","0","0","80","0","0","1","0","19","0","202.5875","-327.05"
"142","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","true","false","500","3","77","0","0","0","10","0","10","0","0","1073.075","-1355.7"
"141","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","true","false","500","2","0","78","0","0","0","20","0","0","0","-973","5634.1"
"143","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","true","false","500","80","0","0","0","0","20","0","0","0","0","528.8625","918.3"
"146","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","true","false","500","9","0","71","0","0","0","20","0","0","0","-1153.8375","6544.4"
"145","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","true","false","500","4","0","76","0","0","0","20","0","0","0","-973.175","5661.65"
"147","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","true","false","500","8","71","0","0","1","19","0","1","0","0","989.3125","-1228.7"
